DataSet,Day,Income,Goods,Land,Labour,Capital
Household6,322,-4.192101925189913,2094,0,5695,3054
Household7,322,-2.1358374419527006,1872,5129,0,0
Household8,322,1688.6789784082093,2709,3628,4323,0
Household9,322,-0.7932753836117961,1414,1376,6664,220
Household10,322,-1.489623024295632,1389,2289,0,0
Household1,323,3.847003895295739,2156,5190,3575,2469
Household2,323,-3.4373748411740888,1134,0,1585,350
Household3,323,0.5786200743435561,1523,863,5905,0
Household4,323,345.34557313449784,3080,5849,96,2446
Household5,323,-1.7300573897301899,2515,470,0,454
Household6,323,1.1528008045910703,2100,0,5685,3044
Household7,323,-1.0067758753329983,1874,5119,0,0
Household8,323,1694.0497289805235,2715,3618,4313,0
Household9,323,9.074511606555035,1419,1366,6654,210
Household10,323,4.229767057497732,1392,2279,0,0
Household1,324,-1.3490006520214735,2164,5180,3565,2459
Household2,324,-1.4342501772121636,1137,0,1575,340
Household3,324,2.54475573488069,1528,853,5895,0
Household4,324,352.1254893380806,3090,5839,86,2436
Household5,324,-0.8232947960398036,2520,460,0,444
Household6,324,-1.7007752528967828,2105,0,5675,3034
Household7,324,-1.657355967005783,1876,5109,0,0
Household8,324,1686.3616647021126,2722,3608,4303,0
Household9,324,5.883483745996934,1425,1356,6644,200
Household10,324,-4.378876760130286,1394,2269,0,0
Household1,325,-2.010108133965044,2172,5170,3555,2449
Household2,325,-1.2107671715427326,1140,0,1565,330
Household3,325,-3.457075527697439,1534,843,5885,0
Household4,325,358.90540554166336,3100,5829,76,2426
Household5,325,2.5121891963155143,2525,450,0,434
Household6,325,3.6441274768842113,2111,0,5665,3024
Household7,325,-2.3079360586785693,1878,5099,0,0
Household8,325,1691.7324152744268,2728,3598,4293,0
Household9,325,15.751270736163757,1430,1346,6634,190
Household10,325,1.3405133216630745,1397,2259,0,0
Household1,326,-2.6712156159086327,2180,5160,3545,2439
Household2,326,-0.9872841658732963,1143,0,1555,320
Household3,326,-1.4909398671603125,1539,833,5875,0
Household4,326,365.6853217452461,3110,5819,66,2416
Household5,326,-1.6718961376037935,2530,440,0,424
Household6,326,-3.7443456459773152,2116,0,5655,3014
Household7,326,-1.178874492058867,1880,5089,0,0
Household8,326,1684.044350996016,2735,3588,4283,0
Household9,326,-2.3002124081780657,1435,1336,6624,180
Household10,326,-2.7332334305912553,1399,2249,0,0
Household1,327,-3.332323097852221,2188,5150,3535,2429
Household2,327,-0.7638011602038599,1146,0,1545,310
Household3,327,0.4751957933768214,1544,823,5865,0
Household4,327,372.4652379488289,3120,5809,56,2406
Household5,327,-0.7651335439134073,2535,430,0,414
Household6,327,1.6005570838036682,2122,0,5645,3004
Household7,327,-1.8294545837316516,1882,5079,0,0
Household8,327,1689.41510156833,2741,3578,4273,0
Household9,327,7.567574581988765,1440,1326,6614,170
Household10,327,2.9861566512021085,1402,2239,0,0
Household1,328,3.9745363433194534,2195,5140,3525,2419
Household2,328,-0.5403181545344236,1149,0,1535,300
Household3,328,2.4413314539139552,1549,813,5855,0
Household4,328,379.2451541524116,3130,5799,46,2396
Household5,328,2.5703504484419106,2540,420,0,404
Household6,328,-1.2530189736841848,2127,0,5635,2994
Household7,328,-2.480034675404438,1884,5069,0,0
Household8,328,1681.7270372899193,2748,3568,4263,0
Household9,328,17.435361572155596,1445,1316,6604,160
Household10,328,-1.0875901010522284,1404,2229,0,0
Household1,329,-1.221468203997759,2203,5130,3515,2409
Household2,329,-0.3168351488649872,1152,0,1525,290
Household3,329,-3.560499808664174,1555,803,5845,0
Household4,329,386.0250703559942,3140,5789,36,2386
Household5,329,-1.6137348854773972,2545,410,0,394
Household6,329,4.091883756096809,2133,0,5625,2984
Household7,329,-1.3509731087847356,1886,5059,0,0
Household8,329,1687.0977878622334,2754,3558,4253,0
Household9,329,-0.616121572186227,1450,1306,6594,150
Household10,329,-3.3361669423741276,1408,2219,0,0
Household1,330,-1.8825756859413296,2211,5120,3505,2399
Household2,330,-0.09335214319555085,1155,0,1515,280
Household3,330,-1.5943641481270472,1560,793,5835,0
Household4,330,392.80498655957683,3150,5779,26,2376
Household5,330,-0.7069722917870109,2550,400,0,384
Household6,330,-2.072898570708226,2138,0,5615,2974
Household7,330,-2.0015532004575203,1888,5049,0,0
Household8,330,1679.4097235838226,2761,3548,4243,0
Household9,330,9.251665417980604,1455,1296,6584,140
Household10,330,2.3832231394192362,1411,2209,0,0
Household1,331,-2.543683167884918,2219,5110,3495,2389
Household2,331,0.1301308624738855,1158,0,1505,270
Household3,331,0.37177151241008666,1565,783,5825,0
Household4,331,399.58490276315945,3160,5769,16,2366
Household5,331,2.628511700568307,2555,390,0,374
Household6,331,3.272004159072768,2144,0,5605,2964
Household7,331,-0.8724916338378179,1890,5039,0,0
Household8,331,1671.7216593054118,2768,3538,4233,0
Household9,331,3.703046262127714,1459,1286,6574,130
Household10,331,-1.6905236128351007,1413,2199,0,0
Household1,332,-3.2047906498285066,2227,5100,3485,2379
Household2,332,0.35361386814332185,1161,0,1495,260
Household3,332,2.3379071729472205,1570,773,5815,0
Household4,332,406.3648189667422,3170,5759,6,2356
Household5,332,-1.5555736333510009,2560,380,0,364
Household6,332,-4.116468963788758,2149,0,5595,2954
Household7,332,-1.5230717255106025,1892,5029,0,0
Household8,332,1677.092409877726,2774,3528,4223,0
Household9,332,13.570833252294545,1464,1276,6564,120
Household10,332,4.028866468958263,1416,2189,0,0
Household1,333,4.102068791343168,2234,5090,3475,2369
Household2,333,0.5770968738127582,1164,0,1485,250
Household3,333,4.304042833484354,1575,763,5805,0
Household4,333,390.9387020385658,3180,5749,0,2346
Household5,333,-0.6488110396606146,2565,370,0,354
Household6,333,1.228433765992225,2155,0,5585,2944
Household7,333,-2.173651817183389,1894,5019,0,0
Household8,333,1682.46316045004,2780,3518,4213,0
Household9,333,-4.480649892047278,1469,1266,6554,110
Household10,333,-4.579777348669754,1418,2179,0,0
Household1,334,-1.0939357559740444,2242,5080,3465,2359
Household2,334,0.8005798794821946,1167,0,1475,240
Household3,334,-1.6977884290937766,1581,753,5795,0
Household4,334,341.2677562221374,3190,5739,0,2336
Household5,334,2.6866729526947033,2570,360,0,344
Household6,334,-1.625142291495628,2160,0,5575,2934
Household7,334,-1.0445902505636866,1896,5009,0,0
Household8,334,1674.7750961716292,2787,3508,4203,0
Household9,334,0.2962891705098656,1474,1256,6544,100
Household10,334,1.139612733123606,1421,2169,0,0
Household1,335,-1.755043237917615,2250,5070,3455,2349
Household2,335,1.024062885151631,1170,0,1465,230
Household3,335,0.26834723144335193,1586,743,5785,0
Household4,335,291.596810405709,3200,5729,0,2326
Household5,335,-1.4974123812246045,2575,350,0,334
Household6,335,3.719760438285366,2166,0,5565,2924
Household7,335,0.08447131605601754,1898,4999,0,0
Household8,335,1680.1458467439434,2793,3498,4193,0
Household9,335,10.1640761606767,1479,1246,6534,90
Household10,335,-2.934134019130724,1423,2159,0,0
Household1,336,-2.4161507198612036,2258,5060,3445,2339
Household2,336,1.2475458908210673,1173,0,1455,220
Household3,336,2.2344828919804858,1591,733,5775,0
Household4,336,241.92586458928065,3210,5719,0,2316
Household5,336,-0.5906497875342183,2580,340,0,324
Household6,336,-2.445021888519669,2171,0,5555,2914
Household7,336,-0.5661087756167742,1900,4989,0,0
Household8,336,1672.4577824655325,2800,3488,4183,0
Household9,336,-3.352509918291453,1484,1236,6524,80
Household10,336,2.78525606266264,1426,2149,0,0
Household1,337,-3.077258201804792,2266,5050,3435,2329
Household2,337,1.4710288964905036,1176,0,1445,210
Household3,337,4.20061855251762,1596,723,5765,0
Household4,337,192.2549187728523,3220,5709,0,2306
Household5,337,2.7448342048210996,2585,330,0,314
Household6,337,2.899880841261325,2177,0,5545,2904
Household7,337,-1.2166888672895677,1902,4979,0,0
Household8,337,1677.8285330378467,2806,3478,4173,0
Household9,337,6.515277071875374,1489,1226,6514,70
Household10,337,-1.288490689591697,1428,2139,0,0
Household1,338,4.2296012393668825,2273,5040,3425,2319
Household2,338,1.69451190215994,1179,0,1435,200
Household3,338,-1.8012127100605113,1602,713,5755,0
Household4,338,142.58397295642396,3230,5699,0,2296
Household5,338,-1.4392511290982082,2590,320,0,304
Household6,338,-4.4885922816002015,2182,0,5535,2894
Household7,338,-1.8672689589623541,1904,4969,0,0
Household8,338,1683.1992836101608,2812,3468,4163,0
Household9,338,16.383064062042205,1494,1216,6504,60
Household10,338,-3.537067530913596,1432,2129,0,0
Household1,339,-0.9664033079503298,2281,5030,3415,2309
Household2,339,1.9179949078293763,1182,0,1425,190
Household3,339,0.1649229504766172,1607,703,5745,0
Household4,339,92.91302713999568,3240,5689,0,2286
Household5,339,-0.5324885354078219,2595,310,0,294
Household6,339,0.856310448180782,2188,0,5525,2884
Household7,339,-2.5178490506351405,1906,4959,0,0
Household8,339,1688.570034182475,2818,3458,4153,0
Household9,339,-1.6684190822996179,1499,1206,6494,50
Household10,339,2.1823225508797677,1435,2119,0,0
Household1,340,-1.6275107898939005,2289,5020,3405,2299
Household2,340,2.1414779134988127,1185,0,1415,180
Household3,340,2.131058611013751,1612,693,5735,0
Household4,340,43.24208132356747,3250,5679,0,2276
Household5,340,2.802995456947496,2600,300,0,284
Household6,340,-1.997265609307071,2193,0,5515,2874
Household7,340,-1.3887874840154382,1908,4949,0,0
Household8,340,1680.8819699040641,2825,3448,4143,0
Household9,340,3.108519980257526,1504,1196,6484,40
Household10,340,-1.8914242013745692,1437,2109,0,0
Household1,341,-2.288618271837489,2297,5010,3395,2289
Household2,341,2.364960919168249,1188,0,1405,170
Household3,341,4.097194271550885,1617,683,5725,0
Household4,341,-0.5084186964296009,3259,5669,0,2266
Household5,341,-1.3810898769718118,2605,290,0,274
Household6,341,3.347637120473923,2199,0,5505,2864
Household7,341,-0.25972591739573403,1910,4939,0,0
Household8,341,1686.2527204763783,2831,3438,4133,0
Household9,341,12.976306970424357,1509,1186,6474,30
Household10,341,3.8279658804187946,1440,2099,0,0
Household1,342,-2.9497257537810775,2305,5000,3385,2279
Household2,342,2.5884439248376854,1191,0,1395,160
Household3,342,-1.904636991027246,1623,673,5715,0
Household4,342,-0.3820287062932959,3266,5659,0,2256
Household5,342,-0.4743272832814256,2610,280,0,264
Household6,342,-4.0408360023876035,2204,0,5495,2854
Household7,342,-0.9103060090685258,1912,4929,0,0
Household8,342,1678.5646561979675,2838,3428,4123,0
Household9,342,-0.5402791085437926,1514,1176,6464,20
Household10,342,-0.2457808718355423,1442,2089,0,0
Household1,343,-3.610833235724666,2313,4990,3375,2269
Household2,343,2.8119269305071217,1194,0,1385,150
Household3,343,0.061498669509882475,1628,663,5705,0
Household4,343,-0.25563871615700684,3273,5649,0,2246
Household5,343,2.8611567090738923,2615,270,0,254
Household6,343,1.30406672739338,2210,0,5485,2844
Household7,343,-1.5608861007413122,1914,4919,0,0
Household8,343,1683.9354067702816,2844,3418,4113,0
Household9,343,9.327507881623035,1519,1166,6454,10
Household10,343,-2.4943577131574415,1446,2079,0,0
Household1,344,3.6960262054470086,2320,4980,3365,2259
Household2,344,3.035409936176558,1197,0,1375,140
Household3,344,2.0276343300470163,1633,653,5695,0
Household4,344,1.9182724006633887,3280,5639,0,2236
Household5,344,-1.3229286248454155,2620,260,0,244
Household6,344,-1.5495093300944731,2215,0,5475,2834
Household7,344,-2.2114661924140986,1916,4909,0,0
Household8,344,1689.3061573425957,2850,3408,4103,0
Household9,344,3.7788887257701447,1523,1156,6444,0
Household10,344,3.2250323686359224,1449,2069,0,0
Household1,345,-0.7903675591048973,2327,4970,3355,2249
Household2,345,-1.3944720961312314,1200,0,1365,130
Household3,345,-2.4392367056855644,1638,643,5685,0
Household4,345,-2.807840039791129,3286,5629,0,2226
Household5,345,-2.1521135710919808,2627,250,0,234
Household6,345,3.752834379433816,2218,0,5465,2824
Household7,345,-1.2968366124130881,1920,4899,0,0
Household8,345,1690.5788274346364,2856,3398,4093,0
Household9,345,1.3836458867190409,1526,1146,6434,0
Household10,345,-2.8977546237551337,1451,2059,0,0
Household1,346,-1.3351631165695679,2334,4960,3345,2239
Household2,346,2.143612794676244,1202,0,1355,120
Household3,346,1.061859181697118,1642,633,5675,0
Household4,346,0.43401444286960533,3291,5619,0,2216
Household5,346,-2.981298517338537,2634,240,0,224
Household6,346,-2.223995103470342,2222,0,5455,2814
Household7,346,-0.3822070324120759,1924,4889,0,0
Household8,346,1691.8514975266771,2862,3388,4083,0
Household9,346,-1.0115969523320594,1529,1136,6424,0
Household10,346,2.82163545803823,1454,2049,0,0
Household1,347,-1.879958674034249,2341,4950,3335,2229
Household2,347,-2.2862692376315508,1205,0,1345,110
Household3,347,-3.40501185403547,1647,623,5665,0
Household4,347,3.6758689255303327,3296,5609,0,2206
Household5,347,4.1574834595301695,2640,230,0,214
Household6,347,3.078348606057938,2225,0,5445,2804
Household7,347,-2.28738546303925,1926,4879,0,0
Household8,347,1693.1241676187178,2868,3378,4073,0
Household9,347,-4.000138649669548,1532,1126,6414,0
Household10,347,-3.301151534352826,1456,2039,0,0
Household1,348,-2.4247542314989303,2348,4940,3325,2219
Household2,348,1.2518156531759246,1207,0,1335,100
Household3,348,0.09608403334721238,1651,613,5655,0
Household4,348,-1.0502435149242029,3302,5599,0,2196
Household5,348,-2.210947011166713,2648,220,0,204
Household6,348,-4.122171672902697,2229,0,5435,2794
Household7,348,-1.3727558830382378,1930,4869,0,0
Household8,348,1694.3968377107585,2874,3368,4063,0
Household9,348,-2.4537832816333562,1535,1116,6404,0
Household10,348,2.418238547440538,1459,2029,0,0
Household1,349,-2.9695497889636115,2355,4930,3315,2209
Household2,349,-3.17806637913187,1210,0,1325,90
Household3,349,3.5971799207298876,1655,603,5645,0
Household4,349,2.1916109677365316,3307,5589,0,2186
Household5,349,-3.040131957413273,2655,210,0,194
Household6,349,1.1801720366255868,2232,0,5425,2784
Household7,349,-0.45812630303722557,1934,4859,0,0
Household8,349,1695.6695078027992,2880,3358,4053,0
Household9,349,-0.9074279135971679,1538,1106,6394,0
Household10,349,4.263418478164745,1460,2019,0,0
Household1,350,-3.514345346428291,2362,4920,3305,2199
Household2,350,0.36001851167560517,1212,0,1315,80
Household3,350,-0.8696911150027002,1660,593,5635,0
Household4,350,-2.534501472718004,3313,5579,0,2176
Household5,350,4.098650019455434,2661,200,0,184
Household6,350,-1.485451176961389,2236,0,5415,2774
Household7,350,-2.3633047336643997,1936,4849,0,0
Household8,350,1696.94217789484,2886,3348,4043,0
Household9,350,-3.89596961093466,1541,1096,6384,0
Household10,350,-1.8593685142263183,1462,2009,0,0
Household1,351,3.908826019222291,2368,4910,3295,2189
Household2,351,3.8981034024830734,1214,0,1305,70
Household3,351,2.631404772379982,1664,583,5625,0
Household4,351,0.7073530099427305,3318,5569,0,2166
Household5,351,-2.2697804512414486,2669,190,0,174
Household6,351,3.816892532566891,2239,0,5405,2764
Household7,351,-1.4486751536633875,1940,4839,0,0
Household8,351,1698.2148479868806,2892,3338,4033,0
Household9,351,-2.3496142428984683,1544,1086,6374,0
Household10,351,3.8600215675670455,1465,1999,0,0
Household1,352,-0.5775677453296346,2375,4900,3285,2179
Household2,352,-0.5317786298247213,1217,0,1295,60
Household3,352,-1.8354662633526058,1669,573,5615,0
Household4,352,3.949207492603458,3323,5559,0,2156
Household5,352,-3.0989653974880085,2676,180,0,164
Household6,352,-2.1599369503372667,2243,0,5395,2754
Household7,352,-0.5340455736623753,1944,4829,0,0
Household8,352,1699.4875180789213,2898,3328,4023,0
Household9,352,-0.80325887486228,1547,1076,6364,0
Household10,352,-2.2627654248240106,1467,1989,0,0
Household1,353,-1.1223633027943052,2382,4890,3275,2169
Household2,353,3.006306260982754,1219,0,1285,50
Household3,353,1.6656296240300765,1673,563,5605,0
Household4,353,-0.7769049478510777,3329,5549,0,2146
Household5,353,4.039816579380698,2682,170,0,154
Household6,353,3.1424067591910134,2246,0,5385,2744
Household7,353,-2.4392240042895494,1946,4819,0,0
Household8,353,1700.760188170962,2904,3318,4013,0
Household9,353,-3.791800572199765,1550,1066,6354,0
Household10,353,3.4566246569693533,1470,1979,0,0
Household1,354,-1.6671588602590148,2389,4880,3265,2159
Household2,354,-1.4235757713250408,1222,0,1275,40
Household3,354,-2.8012414117025113,1678,553,5595,0
Household4,354,2.464949534809657,3334,5539,0,2136
Household5,354,-2.3286138913161842,2690,160,0,144
Household6,354,-4.058113519769622,2250,0,5375,2734
Household7,354,-1.5245944242885372,1950,4809,0,0
Household8,354,1702.0328582630027,2910,3308,4003,0
Household9,354,-2.2454452041635733,1553,1056,6344,0
Household10,354,-2.666162335421703,1472,1969,0,0
Household1,355,-2.211954417723696,2396,4870,3255,2149
Household2,355,2.1145091194824346,1224,0,1265,30
Household3,355,0.699854475680171,1682,543,5585,0
Household4,355,-2.2611629056448788,3340,5529,0,2126
Household5,355,-3.157798837562744,2697,150,0,134
Household6,355,1.244230189758662,2253,0,5365,2724
Household7,355,-0.609964844287525,1954,4799,0,0
Household8,355,1703.3055283550434,2916,3298,3993,0
Household9,355,-0.699089836127385,1556,1046,6334,0
Household10,355,3.053227746371661,1475,1959,0,0
Household1,356,-2.7567499751883773,2403,4860,3245,2139
Household2,356,-2.31537291282536,1227,0,1255,20
Household3,356,4.200950363062846,1686,533,5575,0
Household4,356,0.9806915770158557,3345,5519,0,2116
