DataSet,Day,Money,Goods,GoodsPrice,Land,Labour,Capital
Firm2,282,-225265.43465271845,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,301,300,0
Firm3,282,-224513.38099268076,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,301,300,0
Firm4,282,-249626.77433919217,368,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,302,301,0
Firm5,282,-236745.3120188388,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,303,301,0
Firm6,282,-233366.7626868502,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,303,301,0
Firm7,282,-264444.3940147825,1328,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,302,300,0
Firm8,282,-322673.8170620046,2032,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,301,300,0
Firm9,282,-254754.55758869686,1546,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,302,301,0
Firm10,282,-221049.43459700348,1050,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,303,302,0
Firm1,283,-222024.987587792,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,303,302,0
Firm2,283,-225901.1935195419,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,303,301,0
Firm3,283,-225079.02025911983,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,303,301,0
Firm4,283,-250262.98375149805,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,304,302,0
Firm5,283,-237329.41071875632,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,305,302,0
Firm6,283,-233918.03980522766,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,305,302,0
Firm7,283,-265060.08428743866,1328,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,304,301,0
Firm8,283,-323410.9665418964,2035,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,303,301,0
Firm9,283,-255364.43221780533,1548,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,304,302,0
Firm10,283,-221576.38356483667,1051,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,305,303,0
Firm1,284,-222561.32107764552,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,305,303,0
Firm2,284,-226536.95238636536,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,305,302,0
Firm3,284,-225644.6595255589,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,305,302,0
Firm4,284,-250862.7150987664,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,306,303,0
Firm5,284,-237913.50941867384,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,307,303,0
Firm6,284,-234480.59609679753,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,307,303,0
Firm7,284,-265687.684125225,1329,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,306,302,0
Firm8,284,-324184.0032588458,2039,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,305,302,0
Firm9,284,-255968.76760138935,1549,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,306,303,0
Firm10,284,-222103.33253266985,1052,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,307,304,0
Firm1,285,-223097.65456749903,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,307,304,0
Firm2,285,-227172.7112531888,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,307,303,0
Firm3,285,-226210.29879199798,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,307,303,0
Firm4,285,-251461.40773885022,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,308,304,0
Firm5,285,-238497.60811859136,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,309,304,0
Firm6,285,-235031.87321517497,504,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,309,304,0
Firm7,285,-266315.28396301134,1330,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,308,303,0
Firm8,285,-324921.15273873764,2042,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,307,303,0
Firm9,285,-256603.6479584748,1553,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,308,304,0
Firm10,285,-222630.28150050304,1053,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,309,305,0
Firm1,286,-223633.98805735254,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,309,305,0
Firm2,286,-227808.47012001227,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,309,304,0
Firm3,286,-226775.93805843705,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,309,304,0
Firm4,286,-252061.13908611858,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,310,305,0
Firm5,286,-239081.7068185089,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,311,305,0
Firm6,286,-235594.42950674484,504,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,311,305,0
Firm7,286,-266942.8838007977,1331,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,310,304,0
Firm8,286,-325694.18945568707,2046,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,309,304,0
Firm9,286,-257201.01972359477,1554,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,310,305,0
Firm10,286,-223157.23046833623,1054,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,311,306,0
Firm1,287,-224170.32154720605,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,311,306,0
Firm2,287,-228444.22898683572,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,311,305,0
Firm3,287,-227341.57732487613,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,311,305,0
Firm4,287,-252697.34849842446,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,312,306,0
Firm5,287,-239665.8055184264,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,313,306,0
Firm6,287,-236145.7066251223,503,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,313,306,0
Firm7,287,-267558.57407345384,1331,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,312,305,0
Firm8,287,-326431.3389355789,2049,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,311,305,0
Firm9,287,-257805.3551071788,1555,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,312,306,0
Firm10,287,-223700.11537001564,1057,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,313,307,0
Firm1,288,-224706.65503705957,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,313,307,0
Firm2,288,-229079.98785365917,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,313,306,0
Firm3,288,-227907.2165913152,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,313,306,0
Firm4,288,-253259.56307347075,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,314,307,0
Firm5,288,-240249.90421834393,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,315,307,0
Firm6,288,-236719.54208988458,504,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,315,307,0
Firm7,288,-268198.0834763704,1333,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,314,306,0
Firm8,288,-327204.3756525283,2053,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,313,306,0
Firm9,288,-258427.73260027575,1558,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,314,307,0
Firm10,288,-224219.09637092572,1057,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,315,308,0
Firm1,289,-225242.98852691308,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,315,308,0
Firm2,289,-229715.74672048262,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,315,307,0
Firm3,289,-228472.85585775427,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,315,307,0
Firm4,289,-253895.77248577663,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,316,308,0
Firm5,289,-240834.00291826145,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,317,308,0
Firm6,289,-237270.81920826202,503,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,317,308,0
Firm7,289,-268813.7737490265,1333,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,316,307,0
Firm8,289,-327941.5251324201,2056,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,315,307,0
Firm9,289,-259050.1100933727,1561,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,316,308,0
Firm10,289,-224746.0453387589,1058,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,317,309,0
Firm1,290,-225779.3220167666,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,317,309,0
Firm2,290,-230351.50558730608,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,317,308,0
Firm3,290,-229038.49512419334,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,317,308,0
Firm4,290,-254457.98706082292,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,318,309,0
Firm5,290,-241418.10161817897,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,319,309,0
Firm6,290,-237822.09632663947,502,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,319,309,0
Firm7,290,-269453.28315194306,1335,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,318,308,0
Firm8,290,-328714.56184936955,2060,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,317,308,0
Firm9,290,-259666.9483409452,1563,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,318,309,0
Firm10,290,-225272.9943065921,1059,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,319,310,0
Firm1,291,-226315.6555066201,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,319,310,0
Firm2,291,-230987.26445412953,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,319,309,0
Firm3,291,-229604.13439063242,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,319,309,0
Firm4,291,-255094.1964731288,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,320,310,0
Firm5,291,-242002.2003180965,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,321,310,0
Firm6,291,-238362.0942718245,500,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,321,310,0
Firm7,291,-270068.9734245992,1335,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,320,309,0
Firm8,291,-329487.598566319,2064,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,319,309,0
Firm9,291,-260276.82297005368,1565,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,320,310,0
Firm10,291,-225799.94327442528,1060,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,321,311,0
Firm1,292,-226851.9889964736,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,321,311,0
Firm2,292,-231623.02332095298,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,321,310,0
Firm3,292,-230169.7736570715,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,321,310,0
Firm4,292,-255693.92782039716,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,322,311,0
Firm5,292,-242586.29901801402,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,323,311,0
Firm6,292,-238924.65056339436,500,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,323,311,0
Firm7,292,-270696.57326238556,1336,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,322,310,0
Firm8,292,-330224.7480462108,2067,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,321,310,0
Firm9,292,-260886.69759916214,1567,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,322,311,0
Firm10,292,-226334.86020918158,1062,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,323,312,0
Firm1,293,-227388.32248632712,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,323,312,0
Firm2,293,-232258.78218777644,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,323,311,0
Firm3,293,-230735.41292351056,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,323,311,0
Firm4,293,-256292.62046048098,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,324,312,0
Firm5,293,-243170.39771793154,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,325,312,0
Firm6,293,-239487.20685496423,500,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,325,312,0
Firm7,293,-271324.1731001719,1337,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,324,311,0
Firm8,293,-330997.7847631602,2071,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,323,311,0
Firm9,293,-261491.03298274617,1568,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,324,312,0
Firm10,293,-226861.80917701477,1063,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,325,313,0
Firm1,294,-227924.65597618063,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,325,313,0
Firm2,294,-232894.5410545999,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,325,312,0
Firm3,294,-231301.05218994964,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,325,312,0
Firm4,294,-256892.35180774934,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,326,313,0
Firm5,294,-243754.49641784906,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,327,313,0
Firm6,294,-240049.7631465341,500,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,327,313,0
Firm7,294,-271951.77293795825,1338,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,326,312,0
Firm8,294,-331770.82148010965,2075,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,325,312,0
Firm9,294,-262100.90761185464,1570,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,326,313,0
Firm10,294,-227380.79017792485,1063,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,327,314,0
Firm1,295,-228460.98946603414,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,327,314,0
Firm2,295,-233530.29992142334,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,327,313,0
Firm3,295,-231866.6914563887,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,327,313,0
Firm4,295,-257528.5612200552,371,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,328,314,0
Firm5,295,-244338.59511776658,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,329,314,0
Firm6,295,-240601.04026491154,499,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,329,314,0
Firm7,295,-272567.4632106144,1338,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,328,313,0
Firm8,295,-332507.97096000146,2078,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,327,313,0
Firm9,295,-262710.782240963,1572,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,328,314,0
Firm10,295,-227907.73914575804,1064,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,329,315,0
Firm1,296,-228997.32295588765,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,329,315,0
Firm2,296,-234166.0587882468,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,329,314,0
Firm3,296,-232432.33072282778,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,329,314,0
Firm4,296,-258090.7757951015,370,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,330,315,0
Firm5,296,-244935.75263253483,1,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,331,315,0
Firm6,296,-241152.317383289,498,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,331,315,0
Firm7,296,-273206.97261353093,1340,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,330,314,0
Firm8,296,-333281.0076769509,2082,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,329,314,0
Firm9,296,-263315.11762454704,1573,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,330,315,0
Firm10,296,-228442.65608051434,1066,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,331,316,0
Firm1,297,-229533.65644574116,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,331,316,0
Firm2,297,-234801.81765507025,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,331,315,0
Firm3,297,-232997.96998926686,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,331,315,0
Firm4,297,-258726.9852074074,371,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,332,316,0
Firm5,297,-245506.79251760163,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,333,316,0
Firm6,297,-241703.59450166643,497,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,333,316,0
Firm7,297,-273822.6628861871,1340,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,332,315,0
